timestamp x y z vx vy vz x1 y1 z1 vx1 vy1 vz1 x2 y2 z2 vx2 vy2 vz2 x3 y3 z3 vx3 vy3 vz3 dLx dLy dLz taux tauy tauz margin x_sp y_sp z_sp vx_sp vy_sp vz_sp q_sp1x q_sp1y q_sp1z q_sp2x q_sp2y q_sp2z q_sp3x q_sp3y q_sp3z 
16250514 0.0916455 0.11466 -0.0463842 -0.0443405 0.0233567 -0.0282674 1.3395 -0.667591 -0.786891 -0.00459194 -0.0215149 0.0520205 0.0549208 1.62193 -0.765166 -0.00550926 -0.0145912 -0.0112367 -1.2151 -0.648771 -0.743512 0.0050354 -0.00901937 -0.0262356 -0.288896 -0.184697 1.98568 -4.7419 -4.71494 -4.26165 2.13347 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16300511 0.0912887 0.114774 -0.0464102 -0.0128943 0.00632286 -0.00393704 1.33915 -0.669496 -0.784956 -0.00500679 0.000357628 0.09588 0.0532759 1.62098 -0.766509 -0.0528695 -0.0101852 -0.0120878 -1.21491 -0.648374 -0.74586 -0.0115299 0.00494242 -0.0383592 -0.237914 -0.207052 2.03076 -4.73173 -4.75863 -4.30099 2.10797 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16350515 0.0913876 0.114618 -0.0462928 0.0170633 -0.0103372 -0.0129989 1.3385 -0.671642 -0.78394 -0.0157785 0.00133753 0.0222731 0.0523055 1.62082 -0.769354 -0.0382461 -0.0110292 -0.117195 -1.21458 -0.648088 -0.747235 0.00411987 0.0156069 -0.0188398 -0.191711 -0.226439 2.02569 -4.68924 -4.76586 -4.30331 2.10467 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16400541 0.0916746 0.114541 -0.0461886 0.00625581 -0.00373363 0.00606805 1.33821 -0.673732 -0.783915 0.0127602 -0.0251913 0.00835419 0.0507628 1.6202 -0.771811 -0.071872 -0.0129747 -0.0527358 -1.21384 -0.647782 -0.747661 -0.012188 -0.0204062 -0.00995636 -0.204933 -0.211775 2.06406 -4.71907 -4.78015 -4.30688 2.097 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16450390 0.0917899 0.114705 -0.0457597 -0.000786781 -0.000363886 0.00223383 1.3377 -0.676249 -0.783174 -0.0226736 -0.0552034 0.00983477 0.0488397 1.61915 -0.773473 -0.037964 -0.00483513 -0.0504541 -1.21339 -0.64753 -0.748235 -0.00134468 0.00468493 -0.0205564 -0.211031 -0.202717 2.06779 -4.72175 -4.77714 -4.29103 2.09786 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16500388 0.0922324 0.114399 -0.0456354 -0.0080958 0.028865 -0.0369193 1.33724 -0.678592 -0.783983 -0.0133324 -0.0348186 -0.00557184 0.047674 1.6177 -0.774811 -0.0330269 -0.020957 -0.0189543 -1.21358 -0.647416 -0.750291 -0.00678062 -0.00854731 -0.0552034 -0.217909 -0.154766 2.01936 -4.7008 -4.70962 -4.25412 2.13769 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16550400 0.0917235 0.112723 -0.0461544 -0.0669309 -0.0635961 -0.05944 1.33691 -0.680318 -0.784244 -0.0258636 0.0105786 0.00702381 0.0457626 1.6162 -0.776509 -0.0545239 -0.0523567 -0.0402331 -1.21381 -0.646913 -0.753455 -0.00437737 0.0278234 -0.0588441 -0.302901 -0.289873 1.99536 -4.68367 -4.76508 -4.13985 2.11088 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16600382 0.0921544 0.110444 -0.0461151 0.0236732 -0.0673789 0.0386743 1.33595 -0.681672 -0.784935 -0.0293112 -0.0370288 -0.0948143 0.0440708 1.61375 -0.777308 -0.0675961 -0.0521135 -0.0473642 -1.21383 -0.646944 -0.757692 0.0191402 -0.0272298 -0.106137 -0.163648 -0.290897 2.15058 -4.70332 -4.84951 -4.29457 2.07187 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16650453 0.0919073 0.107954 -0.0462092 0.0152528 -0.080958 -0.0251926 1.33515 -0.682758 -0.785064 -0.0343609 -0.0156713 -0.0523138 0.0430298 1.61073 -0.77701 -0.0520702 -0.0678635 0.0172663 -1.21398 -0.647171 -0.763584 0.00102997 -0.00652313 -0.117695 -0.176194 -0.311539 2.06165 -4.63553 -4.78433 -4.21991 2.11656 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16700472 0.0909679 0.105042 -0.0468046 0.0195077 -0.0712413 0.05281 1.33501 -0.684595 -0.785369 0.000157356 -0.0776124 -0.0740719 0.0427299 1.60793 -0.775978 -0.0117423 -0.055933 0.0275517 -1.21459 -0.647679 -0.770728 -0.0190258 -0.000844002 -0.164158 -0.165458 -0.297744 2.19025 -4.70654 -4.83888 -4.30592 2.09238 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16750466 0.0893713 0.101662 -0.0471 -0.0763768 -0.0452301 0.0099425 1.33572 -0.686075 -0.785095 0.0741005 -0.0461841 0.086832 0.0439563 1.60568 -0.775123 0.017864 -0.0849867 -0.00172377 -1.21512 -0.648382 -0.77919 -0.0233316 -0.0384665 -0.204985 -0.305738 -0.260488 2.13443 -4.73852 -4.75626 -4.21262 2.14814 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16800418 0.0870144 0.0958185 -0.046678 0.0693011 -0.0655863 -0.0045222 1.33597 -0.6874 -0.784589 -0.0156498 -0.0273943 -0.0828409 0.0451817 1.60229 -0.774344 0.0224268 -0.0528002 -0.0107646 -1.21547 -0.649477 -0.7881 -0.0214005 0.00442028 -0.143402 -0.0839927 -0.293618 2.12543 -4.58095 -4.73065 -4.32643 2.17812 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16850408 0.0843129 0.0916192 -0.046552 -0.0468305 -0.125999 -0.047522 1.33643 -0.688275 -0.782683 0.01894 -0.0187755 -0.0346971 0.0470802 1.59888 -0.773508 0.0740294 -0.0928688 0.0223088 -1.21591 -0.650547 -0.794987 0.00596523 -0.0138688 -0.137422 -0.260121 -0.384945 2.07127 -4.59161 -4.73032 -4.18335 2.18796 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16900460 0.0822737 0.0883727 -0.0462424 -0.0625688 -0.0448394 -0.0177374 1.33693 -0.689271 -0.781049 0.00801086 -0.0142264 0.0347757 0.0499283 1.59531 -0.771989 0.0684929 -0.0982332 0.0549459 -1.21639 -0.652649 -0.800365 -0.021615 -0.0301123 -0.0864816 -0.27814 -0.264708 2.12563 -4.65273 -4.67375 -4.25553 2.22578 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
16950463 0.0811165 0.0849926 -0.0453819 -0.0147799 -0.0599948 -0.00105366 1.33771 -0.690181 -0.77896 0.0106573 -0.0222158 0.00968456 0.052845 1.59179 -0.770916 0.0243393 -0.0767612 0.0228024 -1.21675 -0.654067 -0.803485 -0.00181675 -0.0301623 -0.0401473 -0.206427 -0.292171 2.15847 -4.612 -4.69377 -4.31755 2.22038 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17000482 0.0802919 0.0814553 -0.0457059 0.00393391 -0.105291 0.0175323 1.33848 -0.690768 -0.775876 0.0152636 -0.0253701 0.0101209 0.0567974 1.58904 -0.769749 0.0740562 -0.0372076 0.0102067 -1.2172 -0.655941 -0.804667 -0.015564 -0.0216651 -0.00640869 -0.179008 -0.360896 2.19518 -4.59469 -4.75473 -4.3562 2.18579 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17050465 0.0801078 0.0793163 -0.0459231 0.130611 0.00900865 -0.0434223 1.34016 -0.692266 -0.774072 0.0256491 -0.0352979 0.018239 0.0611847 1.58729 -0.768506 0.113711 -0.0557756 0.0745368 -1.21782 -0.658774 -0.805025 -0.0228453 -0.0409627 -0.0130391 0.0131392 -0.190407 2.11351 -4.48475 -4.59683 -4.47884 2.27067 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17100497 0.0782773 0.0757427 -0.0463488 -0.0231448 -0.108248 -0.105974 1.3414 -0.693486 -0.77171 0.0163937 -0.0385594 0.0661826 0.0647235 1.58599 -0.768068 0.0174272 -0.0215435 -0.0385094 -1.21885 -0.661301 -0.80487 -0.0421286 -0.0431585 -0.0101495 -0.215201 -0.370324 2.03024 -4.49783 -4.6579 -4.27304 2.2334 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17150466 0.0780495 0.0739021 -0.0463458 -0.035162 -0.0167888 -0.0307886 1.34279 -0.694407 -0.769242 0.0465345 0.00859022 0.120149 0.0696125 1.58383 -0.767975 0.0969332 -0.0382805 -0.010879 -1.21937 -0.663809 -0.804111 -0.00556469 -0.0396895 0.0162578 -0.223879 -0.230645 2.15068 -4.6148 -4.65197 -4.39982 2.23356 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17200481 0.0773612 0.0714271 -0.0459108 -0.00672877 -0.0473356 0.000681281 1.34338 -0.695569 -0.767878 0.0218439 -0.0544524 -0.0296402 0.0745036 1.5819 -0.768285 0.0889009 -0.0318003 -0.00256062 -1.2193 -0.666836 -0.802565 0.00173092 -0.0536942 0.0315857 -0.180009 -0.280291 2.20265 -4.59866 -4.71505 -4.45518 2.19655 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17250484 0.0777903 0.0702822 -0.0463503 -0.0368544 0.0463709 -0.0143404 1.34445 -0.696478 -0.76599 0.0154066 -0.00679493 0.0222731 0.0797381 1.57948 -0.76996 0.0777733 -0.0275803 -0.0245476 -1.21869 -0.669812 -0.799819 0.00941277 -0.0445104 0.0652242 -0.22407 -0.138357 2.18837 -4.64813 -4.62958 -4.47654 2.23827 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17300525 0.0782544 0.0690729 -0.045612 0.00240773 -0.00495225 0.00705689 1.34539 -0.696764 -0.76603 0.0439167 -0.00153065 -0.0131321 0.0845641 1.57748 -0.770977 0.11889 -0.0325441 0.0234962 -1.21858 -0.672911 -0.796875 -0.00864029 -0.0583577 0.0721049 -0.162499 -0.215564 2.23094 -4.60618 -4.70379 -4.51606 2.19466 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17350496 0.0789754 0.0681152 -0.0452465 -0.00299871 -0.006769 -0.00428796 1.34687 -0.696851 -0.767096 0.041585 0.028317 -0.0259137 0.0893288 1.57562 -0.77272 0.10911 -0.0283813 -0.0498891 -1.21807 -0.676187 -0.794511 0.0112581 -0.0761247 0.0424647 -0.169209 -0.213728 2.22345 -4.591 -4.69837 -4.50858 2.19732 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17400482 0.078882 0.0663151 -0.0458802 -0.0200808 -0.0444201 0.00138134 1.34837 -0.697926 -0.769199 0.0318718 -0.0546885 -0.0375152 0.0932876 1.57457 -0.77445 0.0972882 -0.00845432 -0.020442 -1.21808 -0.679564 -0.792992 -0.00341892 -0.0447893 0.0352335 -0.191756 -0.268749 2.24206 -4.58837 -4.74464 -4.49642 2.16933 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17450399 0.0793519 0.0641729 -0.0463687 0.0141031 -0.0417969 0.00414133 1.34877 -0.697567 -0.770344 0.0069952 0.0295758 0.0103211 0.0980636 1.5727 -0.775758 0.0723204 -0.0767612 0.0109935 -1.21729 -0.682879 -0.79195 0.016408 -0.0731277 0.0297189 -0.137352 -0.263755 2.25575 -4.55777 -4.74618 -4.54133 2.1685 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17500389 0.0789396 0.0625728 -0.0464432 0.0240782 -0.0630355 0.0396033 1.34986 -0.696707 -0.771602 0.0181675 -0.00640869 -0.0490379 0.100786 1.57102 -0.776979 0.0421894 -0.0257635 -0.0282097 -1.21663 -0.686341 -0.791055 -0.00233173 -0.0655031 0.00127316 -0.120535 -0.296295 2.3189 -4.56481 -4.80095 -4.58429 2.13808 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17550385 0.0796461 0.0598481 -0.0462866 -0.0353211 -0.083389 0.0669605 1.35044 -0.696219 -0.77352 0.0269365 0.000522137 -0.0818825 0.103327 1.56914 -0.777879 0.036639 -0.0379229 -0.0349903 -1.21628 -0.690419 -0.790235 0.0103855 -0.0476003 0.0437951 -0.205494 -0.327992 2.37011 -4.62409 -4.84377 -4.55959 2.11644 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17600386 0.0801245 0.0584745 -0.0464256 0.0049147 -0.0311467 0.000455081 1.35111 -0.695999 -0.775675 0.0252914 0.00874043 -0.0393105 0.105533 1.56699 -0.778481 0.00647396 -0.0309563 -0.0348258 -1.21598 -0.693632 -0.789897 0.00373363 -0.071311 -0.00692368 -0.140602 -0.251259 2.28212 -4.54855 -4.73349 -4.55797 2.17889 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17650390 0.0798923 0.056687 -0.0457574 -0.000751913 -0.0170414 0.072062 1.35136 -0.695732 -0.777246 -0.0145912 -0.0228524 -0.0855303 0.106141 1.56442 -0.77856 -0.0038892 -0.0311422 -0.00585794 -1.21625 -0.69758 -0.789724 -0.0115442 -0.0726342 0.0183749 -0.147892 -0.232974 2.403 -4.62136 -4.78843 -4.62999 2.14936 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17700379 0.079092 0.055274 -0.0463192 -0.0279173 -0.0317918 -0.0173955 1.35171 -0.695401 -0.778619 0.0259209 -0.00282526 -0.0464773 0.106419 1.56258 -0.779782 0.00874579 -0.0176525 -0.0235534 -1.21636 -0.700893 -0.789364 0.00253201 -0.0623989 0.0212288 -0.185675 -0.255144 2.27826 -4.54967 -4.7208 -4.52396 2.18668 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17750389 0.0780645 0.0528777 -0.0457472 -0.0248301 -0.0745668 -0.00846013 1.35209 -0.694651 -0.778438 -0.00765324 0.0022316 -0.0141978 0.106247 1.56156 -0.781045 0.0162998 -0.0136757 -0.00495672 -1.21669 -0.705002 -0.788303 -0.000872612 -0.0608969 0.049746 -0.178513 -0.319168 2.30522 -4.53331 -4.7708 -4.52594 2.15901 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17800373 0.0775587 0.0510334 -0.0469103 -0.0499123 -0.0494421 0.0418586 1.35238 -0.694173 -0.777883 -0.00708103 -0.00630856 -0.0113368 0.104847 1.56104 -0.782517 -0.0448009 -0.0103426 -0.0441599 -1.2175 -0.708392 -0.786771 -0.0264788 -0.071969 0.0251913 -0.214783 -0.281928 2.38885 -4.62244 -4.80634 -4.57701 2.13381 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17850384 0.0749864 0.0496634 -0.049061 -0.0432971 -0.0284301 -0.0441863 1.35251 -0.693752 -0.777135 -0.0149918 0.000128746 0.0030899 0.1026 1.56047 -0.783106 -0.0392988 -0.0147057 -0.00871181 -1.21855 -0.711528 -0.785265 -0.0272226 -0.0579929 0.0291824 -0.204403 -0.252868 2.26784 -4.55849 -4.72427 -4.5323 2.17032 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17900385 0.0735999 0.048155 -0.0499368 -0.0143614 -0.0487304 0.0246884 1.35262 -0.693493 -0.776765 0.0208855 0.00496387 -0.00436306 0.100029 1.55931 -0.781322 -0.0703338 -0.00668049 0.0621986 -1.22056 -0.714481 -0.784871 -0.0470781 -0.042572 -0.006423 -0.161296 -0.28459 2.38228 -4.60564 -4.82085 -4.62866 2.10975 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
17950385 0.0707895 0.0462177 -0.0503643 -0.0335616 -0.00569254 -0.0247532 1.3527 -0.693169 -0.775537 -0.0207567 0.0256348 0.0749373 0.0972503 1.55817 -0.778977 -0.0591034 -0.0387526 0.0832629 -1.22236 -0.717294 -0.784965 -0.041728 -0.0555396 -0.00270367 -0.190832 -0.220478 2.31505 -4.60454 -4.74108 -4.60486 2.1507 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18000386 0.0686673 0.0444649 -0.05161 -0.0421903 -0.0633976 -0.0995663 1.35247 -0.693012 -0.775181 0.000944138 0.0216007 -0.0371933 0.0936077 1.55649 -0.775759 -0.117052 -0.0504255 0.0685716 -1.22518 -0.719969 -0.785452 -0.0652742 -0.0501537 -0.0121379 -0.202811 -0.308486 2.21283 -4.53338 -4.73458 -4.51995 2.14789 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18050386 0.0658862 0.0424732 -0.0527369 -0.0698358 -0.045442 -0.0145479 1.35221 -0.693098 -0.774619 0.0138187 0.0103998 0.0343466 0.0892829 1.5554 -0.773112 -0.125468 0.0105286 -0.00362635 -1.22801 -0.722167 -0.785144 -0.0471497 -0.045054 0.0328159 -0.244741 -0.281043 2.3479 -4.66404 -4.80899 -4.60802 2.10034 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18100384 0.0634002 0.0396035 -0.0531913 0.0372434 -0.0355813 0.00924334 1.3513 -0.693541 -0.775027 -0.00477791 -0.018518 0.0157499 0.0860383 1.55389 -0.769836 -0.0446194 -0.0235748 0.0572991 -1.23065 -0.723914 -0.784298 -0.0695372 -0.0259781 0.00633001 -0.0850054 -0.269186 2.38769 -4.62129 -4.82617 -4.73604 2.08876 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18150384 0.0613459 0.0367256 -0.0531653 -0.0180048 -0.0436932 0.0214259 1.35021 -0.693738 -0.775677 -0.00271797 0.00185966 -0.00902653 0.0817406 1.55188 -0.767226 -0.114394 -0.0408125 0.0698948 -1.23328 -0.725664 -0.783048 -0.0728273 -0.0324726 0.0256705 -0.170038 -0.283513 2.41467 -4.69213 -4.84559 -4.70839 2.0777 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18200386 0.059078 0.0337628 -0.0535038 -0.0241609 -0.0430074 -0.000788569 1.34859 -0.694329 -0.776814 -0.0486231 -0.0407839 -0.039475 0.0776156 1.55018 -0.764934 -0.0567555 -0.023489 0.018661 -1.23721 -0.727552 -0.782893 -0.0662613 -0.0397754 0.000844002 -0.176225 -0.284318 2.39115 -4.69344 -4.82364 -4.69233 2.09009 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18250402 0.0564 0.0302747 -0.0532438 -0.0562303 0.00427969 -0.0180052 1.34657 -0.694943 -0.77709 -0.0992632 -0.0191045 0.104685 0.074164 1.5476 -0.762724 -0.112483 -0.0847721 0.0730991 -1.24029 -0.729222 -0.783082 -0.0604534 -0.0325012 -0.0065732 -0.224412 -0.21604 2.37602 -4.73558 -4.75871 -4.68009 2.12914 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18300388 0.0540748 0.0270755 -0.0525553 -0.134119 -0.0511204 -0.0076966 1.3443 -0.695901 -0.778341 -0.0761604 -0.0391316 -0.0566268 0.0715026 1.54489 -0.760847 -0.036985 -0.0483084 0.0323868 -1.24399 -0.730993 -0.784098 -0.0637579 -0.0491166 -0.0273728 -0.341633 -0.301784 2.40125 -4.78816 -4.81058 -4.60495 2.10526 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18350523 0.0508616 0.0229087 -0.0515613 -0.0749928 -0.0140664 -0.0148952 1.34212 -0.696888 -0.779194 -0.0312567 -0.0377584 -0.0445461 0.0685069 1.54103 -0.758934 -0.0403404 -0.0823689 0.0499177 -1.24752 -0.732686 -0.785314 -0.0862312 -0.0220156 -0.0312567 -0.255493 -0.247125 2.39954 -4.75336 -4.75471 -4.66471 2.14517 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18400526 0.0476168 0.0187859 -0.0502266 -0.127822 -0.14825 0.0328285 1.34003 -0.698604 -0.780694 -0.0468922 -0.0213289 0.0227594 0.0658618 1.53692 -0.756806 -0.051004 -0.109549 0.0263214 -1.251 -0.734462 -0.786728 -0.0620556 -0.0390172 -0.0351405 -0.341296 -0.452324 2.48099 -4.78098 -4.91019 -4.60779 2.06645 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18450485 0.0442145 0.0143802 -0.0485128 -0.0661004 -0.0800091 0.0288597 1.33736 -0.700155 -0.78239 -0.0725269 -0.0411773 -0.0403762 0.0635608 1.53262 -0.75548 -0.0476977 -0.0687218 -0.000486374 -1.2545 -0.736061 -0.788546 -0.0562048 -0.0559616 -0.0279737 -0.252407 -0.352397 2.48485 -4.75275 -4.8215 -4.67895 2.12872 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18500477 0.0406895 0.00991629 -0.0471953 -0.0536513 -0.0412762 0.0428854 1.33494 -0.702231 -0.783934 -0.0280094 -0.0517917 -0.0286317 0.0606743 1.52779 -0.755967 -0.0319661 -0.114398 -0.0295615 -1.25739 -0.737163 -0.789383 -0.0723267 -0.00027895 -0.0139046 -0.240191 -0.303706 2.51801 -4.7686 -4.78254 -4.7117 2.16097 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18550537 0.0381612 0.00654628 -0.0480227 -0.0611857 -0.0355615 -0.0524998 1.33219 -0.70404 -0.785019 -0.0428295 -0.0397038 -0.0341249 0.0575126 1.52332 -0.75715 -0.0895876 -0.149117 -0.0349259 -1.2611 -0.738315 -0.790181 -0.0873899 -0.0197196 -0.0230455 -0.25442 -0.300674 2.38584 -4.69375 -4.68547 -4.61441 2.21007 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18600552 0.0370258 0.00297673 -0.0461308 -0.044505 -0.038686 0.0234354 1.32978 -0.706788 -0.786173 -0.0555897 -0.0893497 -0.136635 0.0542023 1.51955 -0.759492 -0.069496 -0.0814247 -0.0774264 -1.26529 -0.740085 -0.791352 -0.107331 -0.0612473 -0.0182533 -0.231073 -0.309114 2.51262 -4.74807 -4.74383 -4.67995 2.18263 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18650537 0.035457 -0.000562376 -0.0469228 -0.0193003 -0.0763716 -0.00723526 1.3275 -0.709807 -0.786071 -0.0369358 -0.0610542 -0.00548601 0.0508696 1.51469 -0.761869 -0.0237755 -0.0914526 -0.0677848 -1.26893 -0.741444 -0.792175 -0.0520992 -0.00329018 0.0069809 -0.195564 -0.369231 2.47337 -4.68869 -4.74974 -4.64757 2.19558 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18700531 0.0338746 -0.00527674 -0.0468156 0.030283 -0.0503265 -0.0478153 1.32479 -0.713382 -0.785864 -0.0348902 -0.0689077 0.000686646 0.0465162 1.50911 -0.76473 -0.0830586 -0.0728989 -0.0517058 -1.27264 -0.742843 -0.792493 -0.0632715 -0.0373006 -0.0177884 -0.122676 -0.334668 2.42355 -4.62944 -4.68156 -4.64875 2.24022 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18750444 0.0305369 -0.00889964 -0.0460255 -0.0502476 -0.0678563 -0.00572965 1.32266 -0.717572 -0.784774 -0.0673914 -0.0895429 0.0218081 0.0420944 1.50379 -0.767562 -0.0608374 -0.15368 -0.0628781 -1.27581 -0.743847 -0.791615 -0.0981617 -0.0406694 0.0124812 -0.244628 -0.367031 2.4965 -4.72505 -4.73572 -4.60885 2.18963 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18800436 0.0284775 -0.0124547 -0.0451916 -0.116432 -0.0867278 0.0296965 1.32133 -0.721675 -0.783355 0.00649452 -0.0956154 0.00469208 0.0376071 1.49848 -0.770855 -0.0802378 -0.140004 -0.0599384 -1.27945 -0.745123 -0.791313 -0.0583076 -0.0320005 0.00608683 -0.342126 -0.400214 2.55749 -4.80319 -4.78354 -4.57024 2.14511 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
18850594 0.0262041 -0.0160188 -0.0451033 -0.0747366 -0.122926 0.0289978 1.32024 -0.726065 -0.78117 -0.016551 -0.0754523 0.015285 0.0328274 1.49317 -0.773798 -0.0846228 -0.106072 -0.0370932 -1.28281 -0.746302 -0.791285 -0.0603819 -0.0123239 -0.0173664 -0.282172 -0.460389 2.56614 -4.75885 -4.82161 -4.58022 2.16658 0 0 -0.3 0 0 0 -0.789983 0.457374 0.408333 -0.00110625 -0.912832 0.408334 0.791089 0.455457 0.408334 
