timestamp x y z vx vy vz x1 y1 z1 vx1 vy1 vz1 x2 y2 z2 vx2 vy2 vz2 x3 y3 z3 vx3 vy3 vz3 dLx dLy dLz taux tauy tauz margin x_sp y_sp z_sp vx_sp vy_sp vz_sp q_sp1x q_sp1y q_sp1z q_sp2x q_sp2y q_sp2z q_sp3x q_sp3y q_sp3z 
55952728 -1.77713 -0.19994 -0.0329987 -0.00104427 0.0214827 -0.0132546 -0.631399 -0.126537 -0.182267 -0.0761819 -0.0631499 0.31126 -2.30404 0.842786 -0.169339 0.00154495 -0.0154924 0.0112098 -2.30304 -1.1743 -0.178297 0.110321 0.01266 0.0566518 0.277458 -0.414228 -1.2032 -6.2284 -6.57871 -7 -1.76841 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56002740 -1.77706 -0.200017 -0.0330184 0.00566483 -0.00160396 -0.00168353 -0.636535 -0.136431 -0.180504 -0.0709748 -0.17854 -0.115605 -2.30441 0.842714 -0.169552 0.00675201 0.0193405 0.00536978 -2.2996 -1.1744 -0.177961 0.0433731 0.0170231 0.0149775 0.278744 -0.434543 -1.4788 -6.24266 -6.65834 -7 -1.62792 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56052732 -1.77716 -0.199954 -0.03295 -0.000414848 0.00974 0.0101665 -0.640543 -0.143168 -0.184372 -0.020678 -0.109802 -0.000945926 -2.30501 0.842809 -0.169899 -0.00941277 0.00917673 -0.000711679 -2.29645 -1.17438 -0.176314 0.0624275 0.02213 0.0156444 0.260624 -0.404519 -1.74168 -6.25424 -6.70617 -7 -1.47528 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56102736 -1.77699 -0.200001 -0.0329544 0.00875473 0.00302911 -0.00213593 -0.644396 -0.148823 -0.182732 -0.0548744 -0.12645 0.0626332 -2.3058 0.843132 -0.170787 -0.0209141 0.0292325 -0.0729829 -2.29537 -1.17358 -0.176156 -0.0214005 0.0188828 -0.00684321 0.265707 -0.401137 -2.01931 -6.26669 -6.74681 -7 -1.3356 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56152726 -1.77703 -0.199903 -0.0328831 0.00761032 0.0169283 0.0198059 -0.646895 -0.15345 -0.179214 0.0170016 -0.0302249 -0.0214845 -2.30626 0.843062 -0.171214 -0.022459 0.0253558 -0.0283939 -2.29515 -1.1739 -0.176343 -0.020628 -0.00151634 0.020873 0.256414 -0.36872 -2.22199 -6.27429 -6.76912 -7 -1.24707 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56202741 -1.7771 -0.199915 -0.0330259 0.0069952 0.00980794 0.00518024 -0.647131 -0.15462 -0.180558 -0.04215 -0.0229472 -0.02321 -2.3065 0.843208 -0.171262 0.00909805 0.00788212 -0.00365674 -2.29536 -1.17423 -0.176315 -0.0394249 0.0133896 0.00729918 0.248003 -0.368563 -2.45727 -6.28064 -6.78114 -7 -1.12575 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56252733 -1.77733 -0.200064 -0.0331273 -0.00311852 -0.0155443 -0.0123712 -0.64634 -0.15414 -0.179749 0.00952721 0.0243884 0.00198483 -2.30672 0.842943 -0.171332 0.0112724 0.0211573 0.027321 -2.29515 -1.17367 -0.176068 -0.0209141 0.0174665 0.00673413 0.225806 -0.397458 -2.68314 -6.29087 -6.79319 -7 -1.01953 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56302742 -1.77705 -0.200005 -0.03299 0.00934124 0.0133449 -0.00406981 -0.647142 -0.154213 -0.180063 -0.00169516 0.024991 -0.0372612 -2.30675 0.843014 -0.171353 -0.0139618 -0.00843287 0.0257456 -2.29504 -1.17325 -0.175848 -0.00226021 -0.000300407 -0.00833273 0.238363 -0.345414 -2.85076 -6.28043 -6.77679 -7 -0.939292 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56352785 -1.77714 -0.200093 -0.0330245 -0.00710964 -0.0196713 -0.00244707 -0.646804 -0.154329 -0.179433 -0.020349 -0.0285512 -0.0374079 -2.30665 0.843051 -0.171334 0.00786781 0.00439882 -0.000341535 -2.29527 -1.17356 -0.17589 -0.0127316 -0.00460625 0.0159985 0.208514 -0.385608 -3.01135 -6.29656 -6.79564 -7 -0.860128 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56402749 -1.77711 -0.199902 -0.0329566 0.00713825 0.0165582 0.00294596 -0.646912 -0.154224 -0.179362 0.0213504 0.00899613 0.0146627 -2.3065 0.842998 -0.171156 -0.00500679 0.0030899 0.011403 -2.29538 -1.17372 -0.176147 0.0260925 -0.0216866 -0.000323653 0.224517 -0.324066 -3.15335 -6.2788 -6.77388 -7 -0.796355 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56452754 -1.77716 -0.200027 -0.033027 -0.00413418 0.0067395 0.00554547 -0.646632 -0.154429 -0.17939 0.0605536 -0.00428796 0.0414026 -2.30617 0.843057 -0.170882 0.0238323 -0.0106072 0.0314838 -2.29533 -1.17396 -0.175955 0.00723839 -0.0204277 -0.000473857 0.20348 -0.330633 -3.28727 -6.28468 -6.77891 -7 -0.733648 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56502752 -1.77712 -0.200008 -0.0329229 -0.000844002 0.00286996 0.00934169 -0.647017 -0.154374 -0.179462 0.0216079 -0.0219637 0.0416064 -2.30553 0.842911 -0.170073 0.00523567 -0.0151491 0.031938 -2.29537 -1.174 -0.176178 0.000915527 -0.00914097 -0.0142372 0.203954 -0.33062 -3.40898 -6.28123 -6.77921 -7 -0.675588 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56552757 -1.7771 -0.199971 -0.0330316 0.00692368 0.0145501 0.00868946 -0.646854 -0.154574 -0.179495 0.0310493 -0.0260693 0.0213218 -2.30447 0.842985 -0.169394 0.030098 0.0445461 0.00921071 -2.29541 -1.1741 -0.176145 0.0216866 0.00595093 0.0200272 0.212015 -0.307345 -3.52761 -6.26777 -6.77006 -7 -0.626932 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56602759 -1.77714 -0.199985 -0.0330306 -0.00473499 -0.00692546 0.00201523 -0.646985 -0.154362 -0.1793 -0.0134039 -0.0121611 0.0189185 -2.3038 0.843027 -0.169013 -0.00626564 0.0177383 -0.00300407 -2.29538 -1.17427 -0.17644 0.00660896 -0.00160217 -0.0142443 0.191069 -0.334099 -3.64606 -6.27551 -6.78128 -7 -0.567775 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56652756 -1.77715 -0.199934 -0.0330933 -0.0144053 -0.00661612 -0.00129059 -0.646981 -0.154454 -0.179146 0.0341892 -0.0165421 0.0812298 -2.30339 0.842959 -0.168737 0.0153923 -0.00878334 -0.0117069 -2.29531 -1.17411 -0.176103 0.0218296 0.0149202 0.0224608 0.172995 -0.329104 -3.7516 -6.28005 -6.78123 -7 -0.5211 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56702760 -1.77714 -0.199984 -0.0330399 -0.00173092 -0.011673 -0.00594512 -0.646702 -0.15466 -0.179116 0.00648737 -0.0521529 0.016855 -2.30312 0.842974 -0.168503 0.0251484 -0.0113654 0.0124973 -2.29529 -1.17381 -0.176121 -0.0126457 -0.00539303 0.0191081 0.189274 -0.33169 -3.84968 -6.27316 -6.78476 -7 -0.474496 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56752776 -1.7771 -0.199954 -0.0331045 -0.00150204 -0.00511944 0.00450969 -0.647315 -0.154342 -0.179869 -0.0404334 -0.0211877 -0.0697678 -2.30345 0.842881 -0.168645 -0.00288963 -0.0175738 -0.000443459 -2.29541 -1.17392 -0.176125 -0.0086689 -0.0189686 -0.00263929 0.18759 -0.317184 -3.91759 -6.27321 -6.77895 -7 -0.438419 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56802767 -1.77707 -0.200075 -0.0330194 -0.00158787 -0.0105071 -0.00551999 -0.64674 -0.154271 -0.179138 0.0125527 -0.0116479 0.0176024 -2.30344 0.842856 -0.16863 0.0151348 0.00948429 0.0077033 -2.29524 -1.1742 -0.176344 0.0412273 -0.00743866 -0.0239396 0.185138 -0.320822 -4.00858 -6.27277 -6.7823 -7 -0.395624 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56852768 -1.77703 -0.200035 -0.0329979 0.00539303 0.00099957 0.00421867 -0.646975 -0.154267 -0.17919 0.0168085 0.0338978 0.0103211 -2.3035 0.84292 -0.168713 0.00686646 0.0016737 -0.00437915 -2.29546 -1.17441 -0.176405 0.00286102 0.00151634 -0.016551 0.193452 -0.299621 -4.06438 -6.26563 -6.77379 -7 -0.369397 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56902820 -1.77708 -0.199973 -0.0330231 -0.00208855 -0.00209928 0.00554547 -0.647017 -0.154389 -0.179051 7.15256e-05 -0.0260425 0.036605 -2.30351 0.842885 -0.168649 -0.014019 -0.0290108 0.00151992 -2.29523 -1.1744 -0.176115 0.0321579 -0.00529289 0.0213253 0.180243 -0.30045 -4.12577 -6.27082 -6.77769 -7 -0.341546 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
56952789 -1.77711 -0.200011 -0.0331097 -0.00127316 -0.00830591 -0.00396475 -0.646906 -0.154075 -0.179303 0.0143051 0.00518024 -0.00970781 -2.30356 0.843189 -0.168575 -0.00294685 0.00512123 -0.0147575 -2.29534 -1.174 -0.176047 0.00512123 0.0238037 0.0105894 0.179349 -0.306669 -4.19938 -6.27203 -6.77916 -7 -0.306455 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57002907 -1.77706 -0.199925 -0.0329765 -0.00120163 0.00496566 -0.00508502 -0.646824 -0.154011 -0.179022 0.0124454 0.0172395 0.00346005 -2.30307 0.843259 -0.16818 -0.00346184 0.00384808 0.0116712 -2.2954 -1.17409 -0.175923 0.00423431 -0.0200272 0.0113583 0.177797 -0.283742 -4.25591 -6.26504 -6.76799 -7 -0.283618 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57052793 -1.77708 -0.199969 -0.0331051 0.00353336 0.000540018 0.000403672 -0.647094 -0.15425 -0.179129 0.00451326 -0.030309 0.0497282 -2.30295 0.843292 -0.168249 -0.00351906 0.0176167 0.0058651 -2.29518 -1.17397 -0.17598 0.00220299 -0.0055933 0.00462592 0.183358 -0.287473 -4.29686 -6.26223 -6.77219 -7 -0.264134 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57102925 -1.77713 -0.200072 -0.0330133 -0.00480652 -0.0218654 -4.33624e-05 -0.646944 -0.154084 -0.179011 0.0157428 -0.0237983 0.0506562 -2.30348 0.843239 -0.168516 0.00380516 0.00374079 0.00278592 -2.29523 -1.1737 -0.175763 0.0149918 0.00361919 0.0217724 0.169409 -0.318882 -4.34284 -6.27811 -6.78839 -7 -0.236662 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57152926 -1.77707 -0.199975 -0.0330113 -0.00323296 -0.00374615 0.00319362 -0.647135 -0.154266 -0.179504 -0.0188971 -0.00821471 -0.0590247 -2.30343 0.842871 -0.168614 0.0105858 -0.0433731 0.00614583 -2.29534 -1.17393 -0.175829 -0.0250053 0.0465202 0.0352728 0.170316 -0.28944 -4.38032 -6.2734 -6.77704 -7 -0.216855 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57202791 -1.7771 -0.200087 -0.0330493 0.00680923 -0.00517845 -0.00785127 -0.647187 -0.154232 -0.179072 -0.0451183 -0.000883341 -0.000947714 -2.30335 0.843127 -0.16856 0.0257206 0.00630856 0.0197589 -2.29529 -1.17375 -0.175931 0.0092411 -0.000858307 -0.0247675 0.184305 -0.288865 -4.43493 -6.26456 -6.77636 -7 -0.194166 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57252772 -1.77715 -0.199996 -0.0329239 8.58307e-05 0.000711679 0.0181527 -0.646969 -0.154151 -0.179156 -0.00514269 0.00115156 -0.0113547 -2.30375 0.842823 -0.168615 -0.0306416 -0.0308418 0.0132895 -2.29511 -1.17341 -0.175657 -0.00875473 0.0339174 0.00955224 0.173195 -0.277963 -4.43076 -6.27017 -6.77247 -7 -0.194554 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57302773 -1.77715 -0.200046 -0.0330651 0.00121593 0.00726879 -0.00673905 -0.646981 -0.15398 -0.178883 0.00871897 0.0557756 0.0216937 -2.30356 0.843044 -0.168545 -0.000658035 -0.018518 0.00269651 -2.29534 -1.17385 -0.175826 -0.00406265 -0.00934124 -0.00874221 0.173664 -0.266282 -4.49916 -6.26438 -6.76569 -7 -0.166561 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57352795 -1.77712 -0.200062 -0.0330476 0.000128746 -0.000529289 0.000139475 -0.647286 -0.154053 -0.17943 -0.044682 0.00426829 -0.0622076 -2.3027 0.84326 -0.167877 0.0155926 -0.00864029 0.020172 -2.2951 -1.17353 -0.175579 0.00918388 0.0265646 0.0215811 0.171041 -0.27633 -4.52041 -6.26315 -6.76923 -7 -0.15732 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57402806 -1.77718 -0.20014 -0.0330514 0.00158787 0.000527501 -0.000109524 -0.647037 -0.154099 -0.178893 -0.0251341 0.00708997 0.0151491 -2.30215 0.843181 -0.16751 0.0344753 -0.00724554 0.0109774 -2.29482 -1.17311 -0.175434 0.00200272 -0.00367641 -0.00110865 0.172291 -0.273572 -4.5474 -6.25769 -6.76668 -7 -0.150582 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57452835 -1.77721 -0.200121 -0.0330467 -0.00741005 -0.00694335 -0.00886604 -0.647221 -0.154257 -0.179359 -0.0581789 -0.00513732 -0.0655961 -2.30172 0.843028 -0.16727 0.0122452 -0.0242329 0.00325978 -2.29498 -1.17331 -0.17544 -0.001688 -0.00327587 0.0131857 0.157952 -0.283418 -4.58577 -6.26529 -6.77281 -7 -0.128872 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57502801 -1.77713 -0.200075 -0.033033 -0.00432014 -0.0126153 -0.00892684 -0.647062 -0.153963 -0.179145 0.0174379 -0.0127655 0.026021 -2.30168 0.842976 -0.167182 0.00812531 -0.000257492 -0.00166655 -2.29483 -1.1731 -0.175387 -0.0164509 0.0272655 0.0161594 0.161789 -0.290641 -4.60998 -6.26501 -6.77597 -7 -0.118391 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57552854 -1.77714 -0.200039 -0.0329692 -0.0204849 -0.0117213 -0.0349836 -0.647189 -0.154134 -0.179052 -0.0203276 0.0135487 0.000942349 -2.30133 0.843014 -0.166811 0.0586224 0.0223374 0.0478363 -2.29484 -1.17323 -0.17541 -0.0150204 -0.0365067 -0.0205904 0.137091 -0.287966 -4.66953 -6.27419 -6.77624 -7 -0.0895775 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57602948 -1.77714 -0.200083 -0.0330993 -0.00118732 0.00185251 -0.0240111 -0.647292 -0.15411 -0.179367 -0.02321 -0.00389993 -0.0344968 -2.30172 0.842742 -0.167159 -0.0321293 -0.0140762 -0.0262374 -2.29497 -1.17314 -0.175499 -0.030241 0.0168228 -0.00400543 0.165563 -0.266216 -4.67191 -6.25892 -6.76556 -7 -0.0895762 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57652948 -1.77712 -0.200032 -0.0330672 0.00469208 0.00805378 -0.00207826 -0.647096 -0.154288 -0.179064 0.0398326 -0.0268418 0.0467205 -2.30118 0.842931 -0.166702 0.0551319 -0.00163794 0.04291 -2.29488 -1.17309 -0.175514 0.00231743 -0.0033474 -0.0265682 0.174535 -0.255727 -4.6526 -6.24901 -6.75931 -7 -0.104437 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57702822 -1.77706 -0.200023 -0.0329291 0.00183105 -0.000563264 -0.00324145 -0.646986 -0.154045 -0.178757 -0.0189614 0.014804 0.0117946 -2.30128 0.84288 -0.166797 0.00145912 -0.0071311 0.00222087 -2.29489 -1.17315 -0.175363 0.0111294 -0.010314 -0.0131875 0.169905 -0.267872 -4.66795 -6.25453 -6.76527 -7 -0.0953929 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57752851 -1.77711 -0.199949 -0.0329599 0.0164938 -0.0100672 0.0212663 -0.647058 -0.154031 -0.178807 -0.00343323 0.0249302 0.027194 -2.30113 0.842698 -0.166885 0.00855446 -0.00105143 0.00223875 -2.29489 -1.17312 -0.175323 0.00214577 -0.00580788 -0.00393927 0.191253 -0.28141 -4.64764 -6.2473 -6.77286 -7 -0.105103 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57802820 -1.77706 -0.199971 -0.0329504 -0.00154495 -0.00342071 -0.00448555 -0.647059 -0.154126 -0.178931 0.0142908 -0.00648737 0.00760496 -2.30076 0.842887 -0.166613 -0.0083828 0.0237751 -0.030461 -2.29481 -1.17315 -0.175299 0.0141335 -0.00527859 0.0173914 0.1637 -0.270611 -4.70132 -6.25535 -6.76741 -7 -0.0794698 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57852821 -1.77708 -0.200049 -0.0330455 -0.00297546 -0.0102085 -0.00692502 -0.647042 -0.154108 -0.178813 0.0192976 0.0306398 -0.00320792 -2.30074 0.842456 -0.166796 0.00712395 -0.00613689 0.00164688 -2.29472 -1.17299 -0.175233 0.021801 -0.0137186 0.0115836 0.160541 -0.279641 -4.72218 -6.25957 -6.77269 -7 -0.0694381 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57902826 -1.77688 -0.199883 -0.0327012 -0.0036478 -0.00187397 -0.00282571 -0.647023 -0.154132 -0.178721 0.0108933 0.00631571 0.00947356 -2.30068 0.842409 -0.166948 -0.0193691 -0.000622272 -0.0135577 -2.29482 -1.17315 -0.17501 0.0119591 -0.0102711 0.0272638 0.159237 -0.266248 -4.72849 -6.25935 -6.76749 -7 -0.0623325 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
57952827 -1.77709 -0.200008 -0.0330914 0.00343323 0.00886381 -0.00742882 -0.646881 -0.154135 -0.178524 0.0336313 0.00749052 0.0275624 -2.3003 0.842444 -0.166866 0.0619984 0.0166512 0.00465095 -2.29486 -1.17311 -0.175371 -0.00921249 -0.00572205 -0.0177473 0.169478 -0.249285 -4.74651 -6.24548 -6.75631 -7 -0.0624611 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58002828 -1.77705 -0.200173 -0.0329865 0.00452042 -0.0163186 0.00916556 -0.64713 -0.153917 -0.178675 0.000879765 0.0314265 0.0125349 -2.30012 0.842256 -0.166867 0.0100994 -0.00989199 -0.00831664 -2.29489 -1.17306 -0.175241 -0.0152493 0.0019598 0.00273764 0.170904 -0.286508 -4.73146 -6.253 -6.77303 -7 -0.0647667 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58052827 -1.77706 -0.199956 -0.0329689 0.00483513 0.0122201 0.00590801 -0.647305 -0.154233 -0.178693 -0.00211 -0.0223446 -0.00589371 -2.30024 0.842341 -0.166838 -0.0313282 0.0166726 -0.0460839 -2.29476 -1.17295 -0.175212 0.00846863 0.0248051 0.00936449 0.170959 -0.243275 -4.74608 -6.24412 -6.75424 -7 -0.0607413 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58102833 -1.77705 -0.199957 -0.0329861 0.00490665 0.000833273 2.81632e-05 -0.647377 -0.1544 -0.178908 -0.0360489 -0.0161201 -0.046404 -2.29984 0.842165 -0.166318 0.0669765 -0.0206995 0.0678313 -2.29455 -1.17312 -0.175376 0.00271797 0.00607967 -0.024519 0.170609 -0.259339 -4.76542 -6.24585 -6.76417 -7 -0.0508412 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58152839 -1.77708 -0.200034 -0.0330668 -0.00386238 -0.00685394 -0.0119095 -0.647302 -0.154131 -0.178882 -0.00477076 0.000869036 -0.0119537 -2.29933 0.841985 -0.166316 0.0158787 -5.72205e-05 -0.00163615 -2.2949 -1.17307 -0.17519 -0.00712395 0.00314713 0.00539482 0.156977 -0.270681 -4.79319 -6.25292 -6.76654 -7 -0.0387225 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58202835 -1.77702 -0.199928 -0.0329855 0.0097847 0.0186896 0.00119805 -0.64748 -0.154141 -0.178965 -0.0215149 -0.00375867 -0.0282472 -2.29829 0.841329 -0.165933 0.0315285 -0.025928 0.0306988 -2.29491 -1.17304 -0.175252 -0.02635 0.0187397 0.00746906 0.177058 -0.231899 -4.78163 -6.23089 -6.74431 -7 -0.0487486 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58252833 -1.77706 -0.199979 -0.0329496 0.00383377 0.00962377 0.0122277 -0.647165 -0.154379 -0.178653 0.0546741 -0.0155747 0.0229007 -2.29767 0.840887 -0.165832 0.00174522 0.00158072 -0.000498891 -2.29488 -1.17298 -0.175193 -0.0111866 0.0157356 0.0171125 0.167983 -0.244996 -4.77101 -6.23606 -6.75107 -7 -0.0541541 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58302960 -1.77703 -0.199948 -0.0329668 0.0030756 0.00628352 0.00520572 -0.647127 -0.154084 -0.178638 0.0152349 0.0119001 0.0276303 -2.29778 0.841005 -0.165721 -0.0050354 0.0198627 -0.010398 -2.29468 -1.17315 -0.175244 0.0352478 -0.036006 0.00261784 0.166332 -0.250069 -4.78929 -6.23693 -6.75363 -7 -0.0457311 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58352974 -1.77703 -0.199953 -0.0329531 0.00396252 0.00203848 0.00266656 -0.647364 -0.154097 -0.178731 -0.0188184 0.00146449 -0.0242078 -2.29771 0.840891 -0.165747 0.00226021 0.000228882 -0.00184178 -2.2945 -1.17339 -0.175424 0.0410557 -0.0529289 -0.0150526 0.167244 -0.256282 -4.80197 -6.23671 -6.75833 -7 -0.0369943 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58402889 -1.77707 -0.200002 -0.0329353 0.000772476 0.00107646 5.31971e-05 -0.647215 -0.15428 -0.178825 0.0273371 0.026949 -0.0149721 -2.29774 0.8409 -0.165591 0.0064373 -0.0225091 0.0233799 -2.29497 -1.17297 -0.175377 -0.0109577 0.0095129 -0.0228792 0.162086 -0.257579 -4.81333 -6.24214 -6.75782 -7 -0.0311974 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58452836 -1.77702 -0.199932 -0.0329842 0.0039196 0.00332057 -0.00344396 -0.647383 -0.154253 -0.178508 -0.014441 -0.0325817 0.0443208 -2.29765 0.84093 -0.165722 0.00680923 -0.00352621 0.00228703 -2.2947 -1.17332 -0.175147 0.0222301 -0.0357485 0.00307918 0.166495 -0.253972 -4.82461 -6.23747 -6.75791 -7 -0.029461 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58502992 -1.77704 -0.199961 -0.0329574 0.00177383 0.00768363 0.0101428 -0.647411 -0.154111 -0.178511 0.0189185 0.00143051 0.0233227 -2.29774 0.841079 -0.165774 -0.00123024 0.0120735 -0.00841856 -2.29474 -1.17294 -0.175173 0.00409126 0.00719547 -0.00444531 0.163042 -0.247248 -4.80925 -6.23775 -6.75191 -7 -0.0364853 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
58552853 -1.77707 -0.200055 -0.0330183 -0.00121593 -0.0114119 -0.00916511 -0.647514 -0.154141 -0.178626 -0.0113797 0.00615478 0.00668049 -2.29768 0.841066 -0.16577 0.00148773 0.0139046 -0.00726163 -2.29497 -1.17279 -0.175192 -0.00746727 0.028882 -0.00376582 0.158254 -0.275817 -4.84289 -6.24735 -6.76676 -7 -0.0175141 -2 0 -0.3 0 0 0 -0.881134 -0.00591788 0.472829 0.441173 -0.762157 0.473796 0.434925 0.761096 0.48122 
